"Gene","Neratinib","Vorinostat","Bortezomib","Number.of.drugs"
"RAB3GAP2",TRUE,FALSE,FALSE,1
"RAB3IL1",TRUE,FALSE,FALSE,1
"RAB3IP",TRUE,FALSE,FALSE,1
"RAB40B",TRUE,FALSE,FALSE,1
"RAB40C",TRUE,FALSE,FALSE,1
"RAB4B",TRUE,FALSE,FALSE,1
"RAB5A",TRUE,FALSE,FALSE,1
"RAB5C",TRUE,FALSE,FALSE,1
"RAB7A",TRUE,FALSE,FALSE,1
"RAB8A",TRUE,FALSE,FALSE,1
"RABEP1",TRUE,FALSE,FALSE,1
"RABEPK",TRUE,FALSE,FALSE,1
"RABGGTB",TRUE,FALSE,FALSE,1
"RABL3",TRUE,FALSE,FALSE,1
"RABL6",TRUE,FALSE,FALSE,1
"RAD1",TRUE,FALSE,FALSE,1
"RAD17",TRUE,FALSE,FALSE,1
"RAD18",TRUE,FALSE,FALSE,1
"RAD21",TRUE,FALSE,FALSE,1
"RAD23A",TRUE,FALSE,FALSE,1
"RAD23B",TRUE,FALSE,FALSE,1
"RAD50",TRUE,FALSE,FALSE,1
"RAD54L2",TRUE,FALSE,FALSE,1
"RAD9A",TRUE,FALSE,FALSE,1
"RAE1",TRUE,FALSE,FALSE,1
"RAET1L",TRUE,FALSE,FALSE,1
"RAF1",TRUE,FALSE,FALSE,1
"RAI14",TRUE,FALSE,FALSE,1
"RALA",TRUE,FALSE,FALSE,1
"RALB",TRUE,FALSE,FALSE,1
"RALBP1",TRUE,FALSE,FALSE,1
"RALGPS2",TRUE,FALSE,FALSE,1
"RAN",TRUE,FALSE,FALSE,1
"RANBP1",TRUE,FALSE,FALSE,1
"RANBP3",TRUE,FALSE,FALSE,1
"RANGAP1",TRUE,FALSE,FALSE,1
"RAP1A",TRUE,FALSE,FALSE,1
"RAP1GAP",TRUE,FALSE,FALSE,1
"RAP1GAP2",TRUE,FALSE,FALSE,1
"RAP2B",TRUE,FALSE,FALSE,1
"RAPH1",TRUE,FALSE,FALSE,1
"RARRES1",TRUE,FALSE,FALSE,1
"RARS",TRUE,FALSE,FALSE,1
"RARS2",TRUE,FALSE,FALSE,1
"RASAL2",TRUE,FALSE,FALSE,1
"RASAL2-AS1",TRUE,FALSE,FALSE,1
"RASEF",TRUE,FALSE,FALSE,1
"RASL11B",TRUE,FALSE,FALSE,1
"RASSF1",TRUE,FALSE,FALSE,1
"RASSF6",TRUE,FALSE,FALSE,1
"RASSF8",TRUE,FALSE,FALSE,1
"RB1CC1",TRUE,FALSE,FALSE,1
"RBAK",TRUE,FALSE,FALSE,1
"RBAK-RBAKDN",TRUE,FALSE,FALSE,1
"RBBP6",TRUE,FALSE,FALSE,1
"RBBP8",TRUE,FALSE,FALSE,1
"RBCK1",TRUE,FALSE,FALSE,1
"RBFA",TRUE,FALSE,FALSE,1
"RBFOX2",TRUE,FALSE,FALSE,1
"RBM10",TRUE,FALSE,FALSE,1
"RBM14",TRUE,FALSE,FALSE,1
"RBM15",TRUE,FALSE,FALSE,1
"RBM15B",TRUE,FALSE,FALSE,1
"RBM17",TRUE,FALSE,FALSE,1
"RBM18",TRUE,FALSE,FALSE,1
"RBM22",TRUE,FALSE,FALSE,1
"RBM23",TRUE,FALSE,FALSE,1
"RBM25",TRUE,FALSE,FALSE,1
"RBM26",TRUE,FALSE,FALSE,1
"RBM26-AS1",TRUE,FALSE,FALSE,1
"RBM27",TRUE,FALSE,FALSE,1
"RBM28",TRUE,FALSE,FALSE,1
"RBM39",TRUE,FALSE,FALSE,1
"RBM4",TRUE,FALSE,FALSE,1
"RBM42",TRUE,FALSE,FALSE,1
"RBM47",TRUE,FALSE,FALSE,1
"RBM48",TRUE,FALSE,FALSE,1
"RBM5",TRUE,FALSE,FALSE,1
"RBM6",TRUE,FALSE,FALSE,1
"RBM7",TRUE,FALSE,FALSE,1
"RBM8A",TRUE,FALSE,FALSE,1
"RBMS1",TRUE,FALSE,FALSE,1
"RBMX",TRUE,FALSE,FALSE,1
"RBMX2",TRUE,FALSE,FALSE,1
"RBMXL1",TRUE,FALSE,FALSE,1
"RBP1",TRUE,FALSE,FALSE,1
"RBP7",TRUE,FALSE,FALSE,1
"RBPJ",TRUE,FALSE,FALSE,1
"RBPMS",TRUE,FALSE,FALSE,1
"RBPMS-AS1",TRUE,FALSE,FALSE,1
"RBSN",TRUE,FALSE,FALSE,1
"RCAN1",TRUE,FALSE,FALSE,1
"RCC1",TRUE,FALSE,FALSE,1
"RCC2",TRUE,FALSE,FALSE,1
"RCCD1",TRUE,FALSE,FALSE,1
"RCE1",TRUE,FALSE,FALSE,1
"RCHY1",TRUE,FALSE,FALSE,1
"RCL1",TRUE,FALSE,FALSE,1
"RCN1",TRUE,FALSE,FALSE,1
"RDH11",TRUE,FALSE,FALSE,1
"RDH13",TRUE,FALSE,FALSE,1
"RDX",TRUE,FALSE,FALSE,1
"REEP5",TRUE,FALSE,FALSE,1
"REEP6",TRUE,FALSE,FALSE,1
"RELA",TRUE,FALSE,FALSE,1
"REM2",TRUE,FALSE,FALSE,1
"REPIN1",TRUE,FALSE,FALSE,1
"REPS1",TRUE,FALSE,FALSE,1
"REPS2",TRUE,FALSE,FALSE,1
"REST",TRUE,FALSE,FALSE,1
"REV1",TRUE,FALSE,FALSE,1
"REXO1",TRUE,FALSE,FALSE,1
"REXO4",TRUE,FALSE,FALSE,1
"RFC1",TRUE,FALSE,FALSE,1
"RFC2",TRUE,FALSE,FALSE,1
"RFC4",TRUE,FALSE,FALSE,1
"RFK",TRUE,FALSE,FALSE,1
"RFPL3S",TRUE,FALSE,FALSE,1
"RFT1",TRUE,FALSE,FALSE,1
"RGMB",TRUE,FALSE,FALSE,1
"RGP1",TRUE,FALSE,FALSE,1
"RGS20",TRUE,FALSE,FALSE,1
"RHBDD3",TRUE,FALSE,FALSE,1
"RHBDF1",TRUE,FALSE,FALSE,1
"RHBDF2",TRUE,FALSE,FALSE,1
"RHBDL2",TRUE,FALSE,FALSE,1
"RHCG",TRUE,FALSE,FALSE,1
"RHEB",TRUE,FALSE,FALSE,1
"RHOB",TRUE,FALSE,FALSE,1
"RHOBTB3",TRUE,FALSE,FALSE,1
"RHOC",TRUE,FALSE,FALSE,1
"RHOD",TRUE,FALSE,FALSE,1
"RHOQ",TRUE,FALSE,FALSE,1
"RHOT2",TRUE,FALSE,FALSE,1
"RHOV",TRUE,FALSE,FALSE,1
"RHPN2",TRUE,FALSE,FALSE,1
"RIC8A",TRUE,FALSE,FALSE,1
"RICTOR",TRUE,FALSE,FALSE,1
"RIF1",TRUE,FALSE,FALSE,1
"RIMKLB",TRUE,FALSE,FALSE,1
"RIN2",TRUE,FALSE,FALSE,1
"RINT1",TRUE,FALSE,FALSE,1
"RIOK1",TRUE,FALSE,FALSE,1
"RIOK2",TRUE,FALSE,FALSE,1
"RIOK3",TRUE,FALSE,FALSE,1
"RIPK2",TRUE,FALSE,FALSE,1
"RIPK4",TRUE,FALSE,FALSE,1
"RIT1",TRUE,FALSE,FALSE,1
"RITA1",TRUE,FALSE,FALSE,1
"RLIM",TRUE,FALSE,FALSE,1
"RMDN3",TRUE,FALSE,FALSE,1
"RMND1",TRUE,FALSE,FALSE,1
"RMND5A",TRUE,FALSE,FALSE,1
"RMND5B",TRUE,FALSE,FALSE,1
"RN7SL832P",TRUE,FALSE,FALSE,1
"RNASE7",TRUE,FALSE,FALSE,1
"RNASEH1",TRUE,FALSE,FALSE,1
"RNASEH1-AS1",TRUE,FALSE,FALSE,1
"RND3",TRUE,FALSE,FALSE,1
"RNF10",TRUE,FALSE,FALSE,1
"RNF103",TRUE,FALSE,FALSE,1
"RNF11",TRUE,FALSE,FALSE,1
"RNF114",TRUE,FALSE,FALSE,1
"RNF115",TRUE,FALSE,FALSE,1
"RNF121",TRUE,FALSE,FALSE,1
"RNF126",TRUE,FALSE,FALSE,1
"RNF13",TRUE,FALSE,FALSE,1
"RNF139",TRUE,FALSE,FALSE,1
"RNF14",TRUE,FALSE,FALSE,1
"RNF145",TRUE,FALSE,FALSE,1
"RNF146",TRUE,FALSE,FALSE,1
"RNF169",TRUE,FALSE,FALSE,1
"RNF181",TRUE,FALSE,FALSE,1
"RNF183",TRUE,FALSE,FALSE,1
"RNF185",TRUE,FALSE,FALSE,1
"RNF219",TRUE,FALSE,FALSE,1
"RNF220",TRUE,FALSE,FALSE,1
"RNF223",TRUE,FALSE,FALSE,1
"RNF24",TRUE,FALSE,FALSE,1
"RNF25",TRUE,FALSE,FALSE,1
"RNF26",TRUE,FALSE,FALSE,1
"RNF34",TRUE,FALSE,FALSE,1
"RNF39",TRUE,FALSE,FALSE,1
"RNF4",TRUE,FALSE,FALSE,1
"RNF40",TRUE,FALSE,FALSE,1
"RNF5",TRUE,FALSE,FALSE,1
"RNF6",TRUE,FALSE,FALSE,1
"RNF8",TRUE,FALSE,FALSE,1
"RNH1",TRUE,FALSE,FALSE,1
"RNMT",TRUE,FALSE,FALSE,1
"RNMTL1",TRUE,FALSE,FALSE,1
"RNPEP",TRUE,FALSE,FALSE,1
"RNPS1",TRUE,FALSE,FALSE,1
"ROBO3",TRUE,FALSE,FALSE,1
"ROCK2",TRUE,FALSE,FALSE,1
"ROMO1",TRUE,FALSE,FALSE,1
"RP1-313I6.12",TRUE,FALSE,FALSE,1
"RP1-34B20.21",TRUE,FALSE,FALSE,1
"RP1-39G22.7",TRUE,FALSE,FALSE,1
"RP1-41C23.4",TRUE,FALSE,FALSE,1
"RP1-5O6.5",TRUE,FALSE,FALSE,1
"RP1-78O14.1",TRUE,FALSE,FALSE,1
"RP1-92O14.3",TRUE,FALSE,FALSE,1
"RP11-102G14.1",TRUE,FALSE,FALSE,1
"RP11-1055B8.9",TRUE,FALSE,FALSE,1
"RP11-1094M14.11",TRUE,FALSE,FALSE,1
"RP11-10C24.1",TRUE,FALSE,FALSE,1
"RP11-10C24.3",TRUE,FALSE,FALSE,1
"RP11-10L12.4",TRUE,FALSE,FALSE,1
"RP11-110I1.13",TRUE,FALSE,FALSE,1
"RP11-111F5.3",TRUE,FALSE,FALSE,1
"RP11-111F5.4",TRUE,FALSE,FALSE,1
"RP11-1277A3.1",TRUE,FALSE,FALSE,1
"RP11-127B20.3",TRUE,FALSE,FALSE,1
"RP11-131L23.1",TRUE,FALSE,FALSE,1
"RP11-132A1.4",TRUE,FALSE,FALSE,1
"RP11-1391J7.1",TRUE,FALSE,FALSE,1
"RP11-140K17.3",TRUE,FALSE,FALSE,1
"RP11-158I9.8",TRUE,FALSE,FALSE,1
"RP11-159D12.2",TRUE,FALSE,FALSE,1
"RP11-159D12.5",TRUE,FALSE,FALSE,1
"RP11-160O5.1",TRUE,FALSE,FALSE,1
"RP11-164P12.3",TRUE,FALSE,FALSE,1
"RP11-166P13.4",TRUE,FALSE,FALSE,1
"RP11-190C22.8",TRUE,FALSE,FALSE,1
"RP11-192H23.6",TRUE,FALSE,FALSE,1
"RP11-196G18.24",TRUE,FALSE,FALSE,1
"RP11-20I23.6",TRUE,FALSE,FALSE,1
"RP11-212D19.4",TRUE,FALSE,FALSE,1
"RP11-212P7.2",TRUE,FALSE,FALSE,1
"RP11-214N9.1",TRUE,FALSE,FALSE,1
"RP11-217B1.2",TRUE,FALSE,FALSE,1
"RP11-22C11.2",TRUE,FALSE,FALSE,1
"RP11-255M2.3",TRUE,FALSE,FALSE,1
"RP11-256L11.3",TRUE,FALSE,FALSE,1
"RP11-262H14.4",TRUE,FALSE,FALSE,1
"RP11-274H24.1",TRUE,FALSE,FALSE,1
"RP11-277B15.3",TRUE,FALSE,FALSE,1
"RP11-294J22.6",TRUE,FALSE,FALSE,1
"RP11-295G20.2",TRUE,FALSE,FALSE,1
"RP11-297A16.4",TRUE,FALSE,FALSE,1
"RP11-298J20.3",TRUE,FALSE,FALSE,1
"RP11-2C24.9",TRUE,FALSE,FALSE,1
"RP11-302B13.5",TRUE,FALSE,FALSE,1
"RP11-314A20.2",TRUE,FALSE,FALSE,1
"RP11-321N4.5",TRUE,FALSE,FALSE,1
"RP11-324I22.4",TRUE,FALSE,FALSE,1
"RP11-327F22.2",TRUE,FALSE,FALSE,1
"RP11-332H14.2",TRUE,FALSE,FALSE,1
"RP11-350G8.9",TRUE,FALSE,FALSE,1
"RP11-352M15.2",TRUE,FALSE,FALSE,1
"RP11-356J5.12",TRUE,FALSE,FALSE,1
"RP11-372K14.2",TRUE,FALSE,FALSE,1
"RP11-382A20.3",TRUE,FALSE,FALSE,1
"RP11-385D13.3",TRUE,FALSE,FALSE,1
"RP11-386G11.5",TRUE,FALSE,FALSE,1
"RP11-38L15.2",TRUE,FALSE,FALSE,1
"RP11-390E23.6",TRUE,FALSE,FALSE,1
"RP11-390F4.3",TRUE,FALSE,FALSE,1
"RP11-395G23.3",TRUE,FALSE,FALSE,1
"RP11-395N3.2",TRUE,FALSE,FALSE,1
"RP11-410L14.2",TRUE,FALSE,FALSE,1
"RP11-413H22.2",TRUE,FALSE,FALSE,1
"RP11-41O4.1",TRUE,FALSE,FALSE,1
"RP11-420L9.5",TRUE,FALSE,FALSE,1
"RP11-421L21.2",TRUE,FALSE,FALSE,1
"RP11-422P24.12",TRUE,FALSE,FALSE,1
"RP11-430G17.3",TRUE,FALSE,FALSE,1
"RP11-438L19.1",TRUE,FALSE,FALSE,1
"RP11-440L14.1",TRUE,FALSE,FALSE,1
"RP11-441O15.3",TRUE,FALSE,FALSE,1
"RP11-452F19.3",TRUE,FALSE,FALSE,1
"RP11-455F5.3",TRUE,FALSE,FALSE,1
"RP11-464F9.20",TRUE,FALSE,FALSE,1
"RP11-465N4.4",TRUE,FALSE,FALSE,1
"RP11-466F5.10",TRUE,FALSE,FALSE,1
"RP11-467L13.7",TRUE,FALSE,FALSE,1
"RP11-468E2.4",TRUE,FALSE,FALSE,1
"RP11-473I1.5",TRUE,FALSE,FALSE,1
"RP11-473M20.16",TRUE,FALSE,FALSE,1
"RP11-47I22.2",TRUE,FALSE,FALSE,1
"RP11-481J2.3",TRUE,FALSE,FALSE,1
"RP11-490M8.1",TRUE,FALSE,FALSE,1
"RP11-51J9.5",TRUE,FALSE,FALSE,1
"RP11-525K10.3",TRUE,FALSE,FALSE,1
"RP11-532F12.5",TRUE,FALSE,FALSE,1
"RP11-532M24.1",TRUE,FALSE,FALSE,1
"RP11-544A12.8",TRUE,FALSE,FALSE,1
"RP11-548H3.1",TRUE,FALSE,FALSE,1
"RP11-554I8.2",TRUE,FALSE,FALSE,1
"RP11-629O1.2",TRUE,FALSE,FALSE,1
"RP11-644F5.11",TRUE,FALSE,FALSE,1
"RP11-658F2.8",TRUE,FALSE,FALSE,1
"RP11-666O2.2",TRUE,FALSE,FALSE,1
"RP11-670E13.6",TRUE,FALSE,FALSE,1
"RP11-672L10.6",TRUE,FALSE,FALSE,1
"RP11-680A11.5",TRUE,FALSE,FALSE,1
"RP11-706O15.1",TRUE,FALSE,FALSE,1
"RP11-706O15.3",TRUE,FALSE,FALSE,1
"RP11-708J19.1",TRUE,FALSE,FALSE,1
"RP11-727F15.9",TRUE,FALSE,FALSE,1
"RP11-77H9.2",TRUE,FALSE,FALSE,1
"RP11-783K16.5",TRUE,FALSE,FALSE,1
"RP11-78C3.1",TRUE,FALSE,FALSE,1
"RP11-791G15.2",TRUE,FALSE,FALSE,1
"RP11-792A8.4",TRUE,FALSE,FALSE,1
"RP11-798G7.6",TRUE,FALSE,FALSE,1
"RP11-79P5.9",TRUE,FALSE,FALSE,1
"RP11-7K24.3",TRUE,FALSE,FALSE,1
"RP11-803D5.4",TRUE,FALSE,FALSE,1
"RP11-804H8.6",TRUE,FALSE,FALSE,1
"RP11-818F20.5",TRUE,FALSE,FALSE,1
"RP11-83A24.2",TRUE,FALSE,FALSE,1
"RP11-841O20.2",TRUE,FALSE,FALSE,1
"RP11-872J21.3",TRUE,FALSE,FALSE,1
"RP11-87C12.2",TRUE,FALSE,FALSE,1
"RP11-890B15.2",TRUE,FALSE,FALSE,1
"RP11-894P9.1",TRUE,FALSE,FALSE,1
"RP11-91G21.1",TRUE,FALSE,FALSE,1
"RP11-927P21.1",TRUE,FALSE,FALSE,1
"RP11-92K15.3",TRUE,FALSE,FALSE,1
"RP11-93G5.1",TRUE,FALSE,FALSE,1
"RP11-961A15.3",TRUE,FALSE,FALSE,1
"RP11-96D1.11",TRUE,FALSE,FALSE,1
"RP11-96O20.5",TRUE,FALSE,FALSE,1
"RP11-97C16.1",TRUE,FALSE,FALSE,1
"RP11-99J16--A.2",TRUE,FALSE,FALSE,1
"RP13-270P17.3",TRUE,FALSE,FALSE,1
"RP3-325F22.5",TRUE,FALSE,FALSE,1
"RP3-394A18.1",TRUE,FALSE,FALSE,1
"RP3-416H24.1",TRUE,FALSE,FALSE,1
"RP3-461F17.3",TRUE,FALSE,FALSE,1
"RP3-508I15.14",TRUE,FALSE,FALSE,1
"RP3-512B11.3",TRUE,FALSE,FALSE,1
"RP4-541C22.5",TRUE,FALSE,FALSE,1
"RP4-564F22.5",TRUE,FALSE,FALSE,1
"RP4-568C11.4",TRUE,FALSE,FALSE,1
"RP4-605O3.4",TRUE,FALSE,FALSE,1
"RP5-1159O4.1",TRUE,FALSE,FALSE,1
"RP5-1159O4.2",TRUE,FALSE,FALSE,1
"RP5-862P8.2",TRUE,FALSE,FALSE,1
"RP6-65G23.3",TRUE,FALSE,FALSE,1
"RP9",TRUE,FALSE,FALSE,1
"RPA2",TRUE,FALSE,FALSE,1
"RPA3",TRUE,FALSE,FALSE,1
"RPAIN",TRUE,FALSE,FALSE,1
"RPE",TRUE,FALSE,FALSE,1
"RPF1",TRUE,FALSE,FALSE,1
"RPF2",TRUE,FALSE,FALSE,1
"RPIA",TRUE,FALSE,FALSE,1
"RPL10A",TRUE,FALSE,FALSE,1
"RPL13",TRUE,FALSE,FALSE,1
"RPL13A",TRUE,FALSE,FALSE,1
"RPL14",TRUE,FALSE,FALSE,1
"RPL15",TRUE,FALSE,FALSE,1
"RPL17",TRUE,FALSE,FALSE,1
"RPL18A",TRUE,FALSE,FALSE,1
"RPL21",TRUE,FALSE,FALSE,1
"RPL22",TRUE,FALSE,FALSE,1
"RPL23",TRUE,FALSE,FALSE,1
"RPL23A",TRUE,FALSE,FALSE,1
"RPL24",TRUE,FALSE,FALSE,1
"RPL26",TRUE,FALSE,FALSE,1
"RPL26L1",TRUE,FALSE,FALSE,1
"RPL27",TRUE,FALSE,FALSE,1
"RPL27A",TRUE,FALSE,FALSE,1
"RPL31",TRUE,FALSE,FALSE,1
"RPL34",TRUE,FALSE,FALSE,1
"RPL35",TRUE,FALSE,FALSE,1
"RPL35A",TRUE,FALSE,FALSE,1
"RPL36",TRUE,FALSE,FALSE,1
"RPL36A",TRUE,FALSE,FALSE,1
"RPL36AL",TRUE,FALSE,FALSE,1
"RPL37",TRUE,FALSE,FALSE,1
"RPL37A",TRUE,FALSE,FALSE,1
"RPL38",TRUE,FALSE,FALSE,1
"RPL39L",TRUE,FALSE,FALSE,1
"RPL4",TRUE,FALSE,FALSE,1
"RPL41",TRUE,FALSE,FALSE,1
"RPL6",TRUE,FALSE,FALSE,1
"RPL7",TRUE,FALSE,FALSE,1
"RPL7L1",TRUE,FALSE,FALSE,1
"RPL8",TRUE,FALSE,FALSE,1
"RPL9",TRUE,FALSE,FALSE,1
"RPLP2",TRUE,FALSE,FALSE,1
"RPN1",TRUE,FALSE,FALSE,1
"RPN2",TRUE,FALSE,FALSE,1
"RPP14",TRUE,FALSE,FALSE,1
"RPP25",TRUE,FALSE,FALSE,1
"RPP25L",TRUE,FALSE,FALSE,1
"RPP30",TRUE,FALSE,FALSE,1
"RPP38",TRUE,FALSE,FALSE,1
"RPP40",TRUE,FALSE,FALSE,1
"RPRD1A",TRUE,FALSE,FALSE,1
"RPRD1B",TRUE,FALSE,FALSE,1
"RPS10",TRUE,FALSE,FALSE,1
"RPS11",TRUE,FALSE,FALSE,1
"RPS14",TRUE,FALSE,FALSE,1
"RPS15",TRUE,FALSE,FALSE,1
"RPS15A",TRUE,FALSE,FALSE,1
"RPS16",TRUE,FALSE,FALSE,1
"RPS17",TRUE,FALSE,FALSE,1
"RPS18",TRUE,FALSE,FALSE,1
"RPS19",TRUE,FALSE,FALSE,1
"RPS2",TRUE,FALSE,FALSE,1
"RPS20",TRUE,FALSE,FALSE,1
"RPS25",TRUE,FALSE,FALSE,1
"RPS27",TRUE,FALSE,FALSE,1
"RPS27A",TRUE,FALSE,FALSE,1
"RPS29",TRUE,FALSE,FALSE,1
"RPS6KB1",TRUE,FALSE,FALSE,1
"RPS6KB2",TRUE,FALSE,FALSE,1
"RPS8",TRUE,FALSE,FALSE,1
"RPSA",TRUE,FALSE,FALSE,1
"RPUSD2",TRUE,FALSE,FALSE,1
"RPUSD4",TRUE,FALSE,FALSE,1
"RRAD",TRUE,FALSE,FALSE,1
"RRAGA",TRUE,FALSE,FALSE,1
"RRAGC",TRUE,FALSE,FALSE,1
"RRAGD",TRUE,FALSE,FALSE,1
"RRAS",TRUE,FALSE,FALSE,1
"RRAS2",TRUE,FALSE,FALSE,1
"RREB1",TRUE,FALSE,FALSE,1
"RRN3",TRUE,FALSE,FALSE,1
"RRNAD1",TRUE,FALSE,FALSE,1
"RRP1",TRUE,FALSE,FALSE,1
"RRP12",TRUE,FALSE,FALSE,1
"RRP15",TRUE,FALSE,FALSE,1
"RRP1B",TRUE,FALSE,FALSE,1
"RRP36",TRUE,FALSE,FALSE,1
"RRP7A",TRUE,FALSE,FALSE,1
"RRP8",TRUE,FALSE,FALSE,1
"RRP9",TRUE,FALSE,FALSE,1
"RRS1",TRUE,FALSE,FALSE,1
"RSBN1",TRUE,FALSE,FALSE,1
"RSF1",TRUE,FALSE,FALSE,1
"RSL1D1",TRUE,FALSE,FALSE,1
"RSL24D1",TRUE,FALSE,FALSE,1
"RSPH3",TRUE,FALSE,FALSE,1
"RSPRY1",TRUE,FALSE,FALSE,1
"RSRC2",TRUE,FALSE,FALSE,1
"RTCA",TRUE,FALSE,FALSE,1
"RTCB",TRUE,FALSE,FALSE,1
"RTF1",TRUE,FALSE,FALSE,1
"RTFDC1",TRUE,FALSE,FALSE,1
"RTKN",TRUE,FALSE,FALSE,1
"RTN3",TRUE,FALSE,FALSE,1
"RTN4",TRUE,FALSE,FALSE,1
"RTN4RL2",TRUE,FALSE,FALSE,1
"RUBCN",TRUE,FALSE,FALSE,1
"RUFY1",TRUE,FALSE,FALSE,1
"RUFY2",TRUE,FALSE,FALSE,1
"RUFY3",TRUE,FALSE,FALSE,1
"RUNDC1",TRUE,FALSE,FALSE,1
"RUNX1",TRUE,FALSE,FALSE,1
"RUSC2",TRUE,FALSE,FALSE,1
"RUVBL1",TRUE,FALSE,FALSE,1
"RUVBL2",TRUE,FALSE,FALSE,1
"RWDD1",TRUE,FALSE,FALSE,1
"RWDD2A",TRUE,FALSE,FALSE,1
"RWDD4",TRUE,FALSE,FALSE,1
"RXRB",TRUE,FALSE,FALSE,1
"RYBP",TRUE,FALSE,FALSE,1
"RYK",TRUE,FALSE,FALSE,1
"S100A10",TRUE,FALSE,FALSE,1
"S100A11",TRUE,FALSE,FALSE,1
"S100A13",TRUE,FALSE,FALSE,1
"S100A14",TRUE,FALSE,FALSE,1
"S100A16",TRUE,FALSE,FALSE,1
"S100A2",TRUE,FALSE,FALSE,1
"S100A7",TRUE,FALSE,FALSE,1
"S100A8",TRUE,FALSE,FALSE,1
"S100A9",TRUE,FALSE,FALSE,1
"S100P",TRUE,FALSE,FALSE,1
"SAA1",TRUE,FALSE,FALSE,1
"SAA2",TRUE,FALSE,FALSE,1
"SAAL1",TRUE,FALSE,FALSE,1
"SAC3D1",TRUE,FALSE,FALSE,1
"SACS",TRUE,FALSE,FALSE,1
"SAE1",TRUE,FALSE,FALSE,1
"SAFB",TRUE,FALSE,FALSE,1
"SAFB2",TRUE,FALSE,FALSE,1
"SAMD4A",TRUE,FALSE,FALSE,1
"SAMD4B",TRUE,FALSE,FALSE,1
"SAP18",TRUE,FALSE,FALSE,1
"SAP30BP",TRUE,FALSE,FALSE,1
"SAP30L",TRUE,FALSE,FALSE,1
"SAR1A",TRUE,FALSE,FALSE,1
"SAR1B",TRUE,FALSE,FALSE,1
"SARNP",TRUE,FALSE,FALSE,1
"SARS",TRUE,FALSE,FALSE,1
"SART1",TRUE,FALSE,FALSE,1
"SART3",TRUE,FALSE,FALSE,1
"SASS6",TRUE,FALSE,FALSE,1
"SAT1",TRUE,FALSE,FALSE,1
"SAT2",TRUE,FALSE,FALSE,1
"SAV1",TRUE,FALSE,FALSE,1
"SBDS",TRUE,FALSE,FALSE,1
"SBF2",TRUE,FALSE,FALSE,1
"SBF2-AS1",TRUE,FALSE,FALSE,1
"SBNO1",TRUE,FALSE,FALSE,1
"SBSN",TRUE,FALSE,FALSE,1
"SCAF1",TRUE,FALSE,FALSE,1
"SCAF11",TRUE,FALSE,FALSE,1
"SCAMP2",TRUE,FALSE,FALSE,1
"SCAMP4",TRUE,FALSE,FALSE,1
"SCAND1",TRUE,FALSE,FALSE,1
"SCCPDH",TRUE,FALSE,FALSE,1
"SCD",TRUE,FALSE,FALSE,1
"SCFD1",TRUE,FALSE,FALSE,1
"SCNM1",TRUE,FALSE,FALSE,1
"SCNN1A",TRUE,FALSE,FALSE,1
"SCO1",TRUE,FALSE,FALSE,1
"SCO2",TRUE,FALSE,FALSE,1
"SCOC",TRUE,FALSE,FALSE,1
"SCRIB",TRUE,FALSE,FALSE,1
"SCYL1",TRUE,FALSE,FALSE,1
"SDAD1",TRUE,FALSE,FALSE,1
"SDC4",TRUE,FALSE,FALSE,1
"SDCBP2",TRUE,FALSE,FALSE,1
"SDCCAG3",TRUE,FALSE,FALSE,1
"SDE2",TRUE,FALSE,FALSE,1
"SDF2",TRUE,FALSE,FALSE,1
"SDF2L1",TRUE,FALSE,FALSE,1
"SDF4",TRUE,FALSE,FALSE,1
"SDHA",TRUE,FALSE,FALSE,1
"SDHAF1",TRUE,FALSE,FALSE,1
"SDHAF2",TRUE,FALSE,FALSE,1
"SDHB",TRUE,FALSE,FALSE,1
"SDHC",TRUE,FALSE,FALSE,1
"SDHD",TRUE,FALSE,FALSE,1
"SDR16C5",TRUE,FALSE,FALSE,1
"SDR42E1",TRUE,FALSE,FALSE,1
"SDSL",TRUE,FALSE,FALSE,1
"SEC11C",TRUE,FALSE,FALSE,1
"SEC16A",TRUE,FALSE,FALSE,1
"SEC22A",TRUE,FALSE,FALSE,1
"SEC22B",TRUE,FALSE,FALSE,1
"SEC23A",TRUE,FALSE,FALSE,1
"SEC23B",TRUE,FALSE,FALSE,1
"SEC23IP",TRUE,FALSE,FALSE,1
"SEC24A",TRUE,FALSE,FALSE,1
"SEC24C",TRUE,FALSE,FALSE,1
"SEC24D",TRUE,FALSE,FALSE,1
"SEC31A",TRUE,FALSE,FALSE,1
"SEC61A1",TRUE,FALSE,FALSE,1
"SEC62",TRUE,FALSE,FALSE,1
"SEC63",TRUE,FALSE,FALSE,1
"SEH1L",TRUE,FALSE,FALSE,1
"SEL1L",TRUE,FALSE,FALSE,1
"SELK",TRUE,FALSE,FALSE,1
"SELT",TRUE,FALSE,FALSE,1
"SEMA3B",TRUE,FALSE,FALSE,1
"SEMA3C",TRUE,FALSE,FALSE,1
"SEMA3E",TRUE,FALSE,FALSE,1
"SEMA4B",TRUE,FALSE,FALSE,1
"SENP2",TRUE,FALSE,FALSE,1
"SENP5",TRUE,FALSE,FALSE,1
"SEPHS1",TRUE,FALSE,FALSE,1
"SEPT10",TRUE,FALSE,FALSE,1
"SEPT2",TRUE,FALSE,FALSE,1
"SERAC1",TRUE,FALSE,FALSE,1
"SERBP1",TRUE,FALSE,FALSE,1
